date,sentiment_index
2023-01-09,-0.018997999413296822
2023-01-10,-0.017753800933632456
2023-01-11,-0.030765668831634813
2023-01-12,-0.023896287797428847
2023-01-13,-0.010304342682377617
2023-01-14,0.12723225482004147
2023-01-15,0.14599548719814895
2023-01-16,-0.044037283489236925
2023-01-17,-0.014333575702999637
2023-01-18,0.010989289689112818
2023-01-19,-0.014044902920741308
2023-01-20,-0.006673950042424763
2023-01-21,0.05448807866965114
2023-01-22,0.09776138738185824
2023-01-23,1.1140252278827136
2023-01-24,-0.6273315487311767
2023-01-25,0.9878475678742838
2023-01-26,1.3512656723864462
2023-01-27,0.6798638771618489
2023-01-28,0.038260653307568004
2023-01-29,0.618116246711613
2023-01-30,-0.01220258327764986
2023-01-31,0.003927520112368585
2023-02-01,-0.0197066820611075
2023-02-02,0.003077592952538755
2023-02-03,-0.003931101646623276
2023-02-04,0.09207239571723522
2023-02-05,0.9192245125001163
2023-02-06,0.07037292175878555
2023-02-07,-0.0007013910582971059
2023-02-08,-0.014433238636028392
2023-02-09,-0.012109583868613924
2023-02-10,-0.004806271270278319
2023-02-11,-0.07251657441009943
2023-02-12,0.27629246976298977
2023-02-13,0.007833056190314706
2023-02-14,-0.012211751113262937
2023-02-15,0.008273932039722848
2023-02-16,-0.01485290377958334
2023-02-17,-0.0024955390419131133
2023-02-18,-0.19043517192593584
2023-02-19,0.7749244271272888
2023-02-20,-0.025044665483344754
2023-02-21,-0.027006594866779556
2023-02-22,-0.037971399938518995
2023-02-23,-0.021210316465434212
2023-02-24,-0.021334476712793975
2023-02-25,0.005986782674457347
2023-02-26,0.5447438268353786
2023-02-27,-0.00012318371070068126
2023-02-28,0.006860249960500947
2023-03-01,-0.008552934133581073
2023-03-02,-0.004896404611030983
2023-03-03,-0.015684811531970336
2023-03-04,0.1333574153783632
2023-03-05,0.3293828140126011
2023-03-06,-0.024489202716216456
2023-03-07,-0.007146743768553114
2023-03-08,0.003283029454873282
2023-03-09,-0.012817608563100116
2023-03-10,-0.015202457239898505
2023-03-11,0.01412515641724156
2023-03-12,0.7769711569344164
2023-03-13,-0.008648086486449349
2023-03-14,-0.02297429900199796
2023-03-15,-0.00914099634658087
2023-03-16,-0.03712475781291838
2023-03-17,-0.00921253817450967
2023-03-18,0.10864733504127122
2023-03-19,0.20503345961780473
2023-03-20,-0.005893278200859979
2023-03-21,0.006447981699266549
2023-03-22,-0.003132814074295834
2023-03-23,0.0005275143236121221
2023-03-24,-0.00726137896169847
2023-03-25,0.10626393856025927
2023-03-26,0.6127849092089184
2023-03-27,-0.016915498981651154
2023-03-28,-0.030441461867128497
2023-03-29,0.004236632018546928
2023-03-30,-0.00842922317226342
2023-03-31,0.002850049669048821
2023-04-01,0.08955469292307547
2023-04-02,0.34053562068893517
2023-04-03,-0.012374459442715155
2023-04-04,0.002145679600782687
2023-04-05,0.08777363116366936
2023-04-06,0.007585363719168767
2023-04-07,0.002720435138506598
2023-04-08,-0.0030530275299713028
2023-04-09,0.19442611264954812
2023-04-10,-0.01650799361847203
2023-04-11,-0.004571956215437946
2023-04-12,-0.0006845214817673711
2023-04-13,-0.011504623760495472
2023-04-14,-0.0012742797401371297
2023-04-15,0.05739272962230462
2023-04-16,0.1335996868523132
2023-04-17,-0.01005317095974877
2023-04-18,-0.0014622825686216295
2023-04-19,-0.004438936049186813
2023-04-20,-0.014520326647705042
2023-04-21,-0.011741126953701192
2023-04-22,0.07288177151575319
2023-04-23,0.2128895805821709
2023-04-24,-0.011608733761152908
2023-04-25,-0.016255560025288017
2023-04-26,-0.012468042615315448
2023-04-27,-0.0005730569759378103
2023-04-28,-0.004087167425397421
2023-04-29,0.18086256094864042
2023-04-30,0.09788853501087963
2023-05-01,1.8634463720109462
2023-05-02,-0.8447522502664733
2023-05-03,0.2806861941459564
2023-05-04,-0.006142994561479993
2023-05-05,-0.04216070357935477
2023-05-06,0.004789467303678137
2023-05-07,0.07048729959413566
2023-05-08,0.009397902849394606
2023-05-09,-0.0022104797976001383
2023-05-10,-0.04342358419117061
2023-05-11,-0.010178733013635895
2023-05-12,-0.010955500388212925
2023-05-13,0.044959552802613614
2023-05-14,0.2662244484184211
2023-05-15,-0.023423794413575567
2023-05-16,-0.01624227802021686
2023-05-17,-0.01754292103751618
2023-05-18,-0.020883582707526303
2023-05-19,-0.0034572418052976647
2023-05-20,-0.05806390433105884
2023-05-21,0.4139311646776029
2023-05-22,-0.011771228941341819
2023-05-23,-0.014110945107366235
2023-05-24,-0.009955828676772296
2023-05-25,-0.01749885347959748
2023-05-26,-0.008030000209446046
2023-05-27,-0.09880604021037123
2023-05-28,0.20810114203684385
2023-05-29,-0.002223115675747248
2023-05-30,-0.011116540871752286
2023-05-31,-0.01595553897757119
2023-06-01,-0.01796980646090526
2023-06-02,0.00042822778729453663
2023-06-03,0.0222092996856572
2023-06-04,0.4691481322293121
2023-06-05,0.027002941419342365
2023-06-06,-0.00042543661364866786
2023-06-07,-0.006017637242555305
2023-06-08,-0.016951212461357338
2023-06-09,-0.007012071454723851
2023-06-10,0.033092212983352604
2023-06-11,0.22990281277810848
2023-06-12,-0.02010428611460705
2023-06-13,-0.008263773340400264
2023-06-14,0.011460530252920223
2023-06-15,-0.02812101977693627
2023-06-16,-0.032059897546984045
2023-06-17,-0.16056108998344445
2023-06-18,0.28119504337626167
2023-06-19,-0.013467128817996398
2023-06-20,-0.008058800265284768
2023-06-21,0.004544115012899071
2023-06-22,-0.007428102542494831
2023-06-23,-0.06626865605322507
2023-06-24,-0.6267457007710571
2023-06-25,1.096953688703435
2023-06-26,0.03446671494179624
2023-06-27,-0.02953798898081246
2023-06-28,-0.01243689061898861
2023-06-29,-0.03364372011510097
2023-06-30,-0.029080363415196202
2023-07-01,-0.16300979929927548
2023-07-02,0.2204262992172208
2023-07-03,0.004015114400979306
2023-07-04,-0.005803661425553701
2023-07-05,-0.01276153720955434
2023-07-06,-0.005317489105767126
2023-07-07,-0.0042133524232586044
2023-07-08,0.029313155177906294
2023-07-09,0.838153043098207
2023-07-10,-0.01778805575347417
2023-07-11,-0.009713277639779019
2023-07-12,-0.0055334015190356784
2023-07-13,-0.033634724495561645
2023-07-14,-0.018583134859523
2023-07-15,0.04064122998102783
2023-07-16,0.284393059135929
2023-07-17,0.003785027095457637
2023-07-18,-0.019191451817482028
2023-07-19,-0.0072216304347427155
2023-07-20,-0.021171566969259273
2023-07-21,0.00037032486115420296
2023-07-22,-0.061634507671479766
2023-07-23,0.3441973038237725
2023-07-24,-0.005959967864326389
2023-07-25,-0.011166415038489134
2023-07-26,-0.009110244192808776
2023-07-27,-0.012075730248840132
2023-07-28,-0.03034383323375647
2023-07-29,0.06842633240294271
2023-07-30,0.5371595550508195
2023-07-31,0.04200384460092624
2023-08-01,-0.021884194170416277
2023-08-02,-0.007970516598207817
2023-08-03,0.0011830928830565118
2023-08-04,-0.030089499772430806
2023-08-05,0.014560386240235618
2023-08-06,0.5704327901869573
2023-08-07,0.003941106882372758
2023-08-08,-0.013553007777139366
2023-08-09,0.02257599284653501
2023-08-10,-0.01856514266102324
2023-08-11,0.004209661609544916
2023-08-12,0.14508023551257906
2023-08-13,0.5980909039695906
2023-08-14,-0.047927699341088925
2023-08-15,-0.013823281858366971
2023-08-16,-0.019057952336880363
2023-08-17,-0.018775644016041766
2023-08-18,0.012327949997351227
2023-08-19,0.012266816266238057
2023-08-20,0.36610300181526934
2023-08-21,-0.03133127390086982
2023-08-22,-0.013951298750537739
2023-08-23,-0.01471942141015655
2023-08-24,-0.008098735864353094
2023-08-25,-0.0004087259244144881
2023-08-26,-0.1566196281092275
2023-08-27,0.15854347664397686
2023-08-28,0.004636235689372783
2023-08-29,-0.0022039826584379744
2023-08-30,0.0004322241669943369
2023-08-31,-0.019669667590174866
2023-09-01,0.0024929554394663824
2023-09-02,0.10530397125269615
2023-09-03,0.36676047003233897
2023-09-04,0.004194884180003417
2023-09-05,0.008794374893426986
2023-09-06,0.00017041458630638606
2023-09-07,-0.0011310430017692817
2023-09-08,0.009201580205135012
2023-09-09,-0.12788470598849994
2023-09-10,0.22953608438284104
2023-09-11,0.01591409453893858
2023-09-12,-0.04283205267168685
2023-09-13,-0.03406047256028457
2023-09-14,-0.00907783565094049
2023-09-15,0.010690401949210254
2023-09-16,0.10001945114203083
2023-09-17,0.32749300150096117
2023-09-18,-0.020127983500727406
2023-09-19,0.011301081140693845
2023-09-20,-0.019400034509226033
2023-09-21,-0.005177440571762754
2023-09-22,0.0003281154433828887
2023-09-23,-0.03987854030854711
2023-09-24,0.5135463474856187
2023-09-25,-0.03350813486610857
2023-09-26,-0.029799624834594432
2023-09-27,-0.016672946886407657
2023-09-28,-0.00868013835757528
2023-09-29,0.6894763828829076
2023-09-30,1.61127589633043
2023-10-01,2.390264878545857
2023-10-02,0.6232638123084708
2023-10-03,0.8636146617235738
2023-10-04,0.18754376588076652
2023-10-05,1.1009557736213342
2023-10-06,1.8548233709612338
2023-10-07,0.09811792738655786
2023-10-08,0.5633377613156748
2023-10-09,0.03267193386326454
2023-10-10,0.01905816147895422
2023-10-11,0.0171941875915277
2023-10-12,-0.0008528655713377516
2023-10-13,0.022468240679491526
2023-10-14,0.00886369986847376
2023-10-15,0.4876248611702653
2023-10-16,0.006452518227395164
2023-10-17,0.00940225194800153
2023-10-18,-0.0015536905109322001
2023-10-19,0.015473854300918452
2023-10-20,0.010609640917456285
2023-10-21,0.097564145921024
2023-10-22,0.18756892070679798
2023-10-23,0.01038140447742462
2023-10-24,0.00991914902843997
2023-10-25,-0.003492945876767902
2023-10-26,-0.001294908449468525
2023-10-27,0.009147880580621316
2023-10-28,0.038626454995064646
2023-10-29,0.27820576674619835
2023-10-30,0.011333126320657515
2023-10-31,0.012559743647103303
2023-11-01,0.009552752140580528
2023-11-02,0.009381748609388604
2023-11-03,-0.0004563228846554485
2023-11-04,0.20157100506842301
2023-11-05,0.3478943089789639
2023-11-06,-0.011488078652214476
2023-11-07,0.008498219005411697
2023-11-08,0.006661994647924889
2023-11-09,-0.0007666119312315363
2023-11-10,0.00023243409959160786
2023-11-11,0.26338870791304714
2023-11-12,0.6562351962084189
2023-11-13,-0.058086689945444706
2023-11-14,-0.0076550976360882225
2023-11-15,-0.001970074481480161
2023-11-16,6.877931062097657e-05
2023-11-17,0.004755208705086611
2023-11-18,0.13046051414344087
2023-11-19,0.8009089693341557
2023-11-20,-0.04168887083736632
2023-11-21,-0.012466789967098452
2023-11-22,-0.013376269908205334
2023-11-23,-0.004559861139692464
2023-11-24,0.014692091278967093
2023-11-25,0.16787035306478607
2023-11-26,0.5362899289317256
2023-11-27,0.026072393413415298
2023-11-28,-0.006027679800263776
2023-11-29,-0.003137586030561221
2023-11-30,-0.014363623486794047
2023-12-01,-0.00867707916385849
2023-12-02,-0.1324192124143666
2023-12-03,0.6035190188068312
2023-12-04,-0.0006498643632020752
2023-12-05,-0.008804535650453901
2023-12-06,-0.012736211716588567
2023-12-07,-0.01590934300376286
2023-12-08,-0.016889131014888054
2023-12-09,0.13259627494824433
2023-12-10,0.7522100881528291
2023-12-11,-0.06122374125797351
2023-12-12,-0.02132539165591372
2023-12-13,0.03219708806582833
2023-12-14,0.007258139223141937
2023-12-15,-0.013841646961559567
2023-12-16,-0.2089650776149821
2023-12-17,0.6690157366209316
2023-12-18,-0.001184226779869877
2023-12-19,0.012502308703641368
2023-12-20,-0.004789470534114234
2023-12-21,-0.004551346634725367
2023-12-22,-0.016390123500997254
2023-12-23,-0.09706406457121454
2023-12-24,0.5625888112838272
2023-12-25,-0.07857450224388073
2023-12-26,-0.009450219969607133
2023-12-27,-0.013079799533764248
2023-12-28,0.00877210991264379
2023-12-29,0.02406763541068072
2023-12-30,0.3381678789906509
2023-12-31,0.44240826815225553
2024-01-01,1.3585579593910277
2024-01-02,-0.021902567890945003
2024-01-03,-0.059389023306391155
2024-01-04,-0.022446179890481165
2024-01-05,-0.02950691498290528
2024-01-06,0.23093041118184132
2024-01-07,0.4491284504172161
2024-01-08,-0.021085340941595282
2024-01-09,-0.013476705745145904
2024-01-10,-0.0005999944925795594
2024-01-11,0.006619724948201868
2024-01-12,0.004279294477426039
2024-01-13,0.15147067173200388
2024-01-14,0.08604376797943591
2024-01-15,0.01503423913574354
2024-01-16,-0.0010992248391396564
2024-01-17,-0.0038632549362261053
2024-01-18,0.015576637711059601
2024-01-19,0.015990089751033467
2024-01-20,0.04031138889089557
2024-01-21,0.4654233950008634
2024-01-22,-0.006605265361398112
2024-01-23,-0.0035294689528193954
2024-01-24,-0.014917479193764476
2024-01-25,-0.023244827022126508
2024-01-26,0.0006835480868247765
2024-01-27,-0.02388182067279867
2024-01-28,0.36539193743420717
2024-01-29,0.016038939921295618
2024-01-30,-0.024232650652929868
2024-01-31,-0.006756336082238865
2024-02-01,0.008220553001056386
2024-02-02,-0.02982251915479531
2024-02-03,0.13094707791349158
2024-02-04,0.28559742260478876
2024-02-05,-0.007380966053961734
2024-02-06,0.006841129801259278
2024-02-07,-0.005715882554669201
2024-02-08,-0.010521188438308845
2024-02-09,0.8624201337892976
2024-02-10,1.2622615272112028
2024-02-11,-1.1167168788858874
2024-02-12,-0.763017975352186
2024-02-13,1.0812040323865943
2024-02-14,0.13732459489303983
2024-02-15,0.19826256734783884
2024-02-16,0.3656515024907028
2024-02-17,2.7868089743854134
2024-02-18,0.44593953820193766
2024-02-19,-0.0299144715521694
2024-02-20,-0.03106584945670714
2024-02-21,-0.013385938148727515
2024-02-22,-0.06493272797308369
2024-02-23,-0.014147776316702023
2024-02-24,0.18837338675267754
2024-02-25,-0.012477472833172007
2024-02-26,-0.05568666388484007
2024-02-27,-0.002775055932552402
2024-02-28,-0.012505052295042696
2024-02-29,0.003776796243662212
2024-03-01,0.00016427469061599045
2024-03-02,0.11054500347106569
2024-03-03,0.47433489238515064
2024-03-04,0.028878999513301265
2024-03-05,0.0177393591604001
2024-03-06,0.008226464950616637
2024-03-07,-0.03390354522594442
2024-03-08,-0.006750607042782443
2024-03-09,-0.03875828629647194
2024-03-10,0.16988274689988078
2024-03-11,0.0439752634861912
2024-03-12,0.01646186871750667
2024-03-13,0.015593437539451967
2024-03-14,-0.012410974765049959
2024-03-15,-0.02224341885708721
2024-03-16,0.13660990510360502
2024-03-17,1.08788895451726
2024-03-18,-0.02705249188292688
2024-03-19,-0.0002375062065574677
2024-03-20,-0.029003211563709646
2024-03-21,0.00928239098792319
2024-03-22,-0.011919502770185789
2024-03-23,0.08261631158785353
2024-03-24,0.38450679761800555
2024-03-25,0.015761744725266667
2024-03-26,0.005945985836345643
2024-03-27,-0.024938219204850516
2024-03-28,-0.01267901279839399
2024-03-29,-0.01967726532378393
2024-03-30,0.23103839467608223
2024-03-31,0.25506444030848835
2024-04-01,-0.005933320356192364
2024-04-02,0.007751795109817822
2024-04-03,-0.01353298017647972
2024-04-04,0.22133091701363655
2024-04-05,0.2986296578844578
2024-04-06,-0.4939960445421646
2024-04-07,0.27606869948711155
2024-04-08,-0.022952351875451187
2024-04-09,0.010009543175784612
2024-04-10,-0.01049113941505074
2024-04-11,0.004694819626090098
2024-04-12,0.012518962186535743
2024-04-13,0.053060839022319076
2024-04-14,0.26007423236640925
2024-04-15,-0.003062736036252308
2024-04-16,0.01652837467353128
2024-04-17,-0.015348711936645878
2024-04-18,-0.008655375927042488
2024-04-19,-0.011399623948239793
2024-04-20,0.09979875339647888
2024-04-21,0.26145949865610724
2024-04-22,0.05510746806372502
2024-04-23,0.010155477472885746
2024-04-24,-0.01858883541041381
2024-04-25,0.001192913979549519
2024-04-26,0.0019086410327588588
2024-04-27,-0.015786193189087236
2024-04-28,0.1650219135816659
2024-04-29,0.00947933116290104
2024-04-30,0.0261480260341153
2024-05-01,0.32536690138408897
2024-05-02,0.605354100743674
2024-05-03,1.1250329114911015
2024-05-04,-0.25249907698950386
2024-05-05,0.38498009402230865
2024-05-06,-0.04366191077092721
2024-05-07,-0.019191437790310066
2024-05-08,-0.002659576235085902
2024-05-09,-0.013881592515161606
2024-05-10,-0.011814300227716323
2024-05-11,-0.039403916948731785
2024-05-12,0.6603456435172285
2024-05-13,0.025043748954851366
2024-05-14,0.0038527793128743837
2024-05-15,-0.022779163827382137
2024-05-16,-0.013005265863790045
2024-05-17,-0.00507625797460869
2024-05-18,-0.16756585358948622
2024-05-19,0.5262303887396058
2024-05-20,0.00429483592026089
2024-05-21,-0.015680479877093742
2024-05-22,-0.009272550590682722
2024-05-23,0.012148525223360154
2024-05-24,-0.008843646785915546
2024-05-25,0.0241728957820096
2024-05-26,0.03057388440583903
2024-05-27,-0.0008215751089817591
2024-05-28,-0.006655579236957713
2024-05-29,-0.0034920423921614195
2024-05-30,-0.009380721224659164
2024-05-31,-0.011050390794132179
2024-06-01,0.1519377801633212
2024-06-02,0.3022267473707493
2024-06-03,0.012985686828447272
2024-06-04,-0.016959587412861292
2024-06-05,-0.007252502055026121
2024-06-06,-0.015496585686235367
2024-06-07,-0.008371120675262238
2024-06-08,0.05927852865414988
2024-06-09,-0.07814891922535228
2024-06-10,0.5163115174912738
2024-06-11,-0.006650590096685771
2024-06-12,-0.01266711994931306
2024-06-13,0.0011576030963948085
2024-06-14,-0.0002164267460460119
2024-06-15,0.0364100016490668
2024-06-16,0.42323531765699396
2024-06-17,0.020274761314510593
2024-06-18,-0.0008245088398540056
2024-06-19,0.005647548129154626
2024-06-20,0.001971595517832998
2024-06-21,-0.0013464144208484286
2024-06-22,0.18028978657046515
2024-06-23,0.5412604120213034
2024-06-24,0.025535077428819983
2024-06-25,-0.005031920541499956
2024-06-26,-0.018615437097204812
2024-06-27,0.012670504078497149
2024-06-28,-0.014592840648334325
2024-06-29,0.16917659701825316
2024-06-30,0.2967844546996846
2024-07-01,-0.016431658418260872
2024-07-02,0.0006231754268087707
2024-07-03,-0.005522207247943249
2024-07-04,0.007785501384447335
2024-07-05,-0.013607219614338334
2024-07-06,0.023279376726487
2024-07-07,0.09480358657395657
2024-07-08,0.0060301691971272
2024-07-09,-0.012536884574214455
2024-07-10,0.0034152131916040255
2024-07-11,-0.00437557296668617
2024-07-12,0.009581835486370843
2024-07-13,0.09241861386737223
2024-07-14,0.16303155723890955
2024-07-15,-0.013641585008221664
2024-07-16,0.006125596069531444
2024-07-17,0.010529837589396351
2024-07-18,0.0023203495659883475
2024-07-19,-0.0028591033797958137
2024-07-20,-0.011686318228977165
2024-07-21,0.3059533019029533
2024-07-22,-0.008173935355456536
2024-07-23,-0.008397619966419575
2024-07-24,-0.016863780247321172
2024-07-25,-0.00957574611261753
2024-07-26,-0.018425960220172087
2024-07-27,0.2850396660262211
2024-07-28,0.4225434300196239
2024-07-29,-0.010195392614136678
2024-07-30,-0.002112090113510336
2024-07-31,-0.011524365749814473
2024-08-01,0.012944174142020266
2024-08-02,-0.001995045281562465
2024-08-03,-0.042779251252600486
2024-08-04,0.3727148837818571
2024-08-05,-0.026407609461964205
2024-08-06,-0.018613370197492228
2024-08-07,-0.032375879416578976
2024-08-08,0.004586028613245073
2024-08-09,-0.01816006905116246
2024-08-10,0.022614179827239095
2024-08-11,0.20994382338432385
2024-08-12,-0.027823576251362538
2024-08-13,0.012449739733267828
2024-08-14,0.01839735466452432
2024-08-15,-0.011806771849395511
2024-08-16,-0.021341800061259363
2024-08-17,-0.06821803138486837
2024-08-18,0.23049273148578836
2024-08-19,-0.015431608746388522
2024-08-20,-0.005861457196393916
2024-08-21,0.0020557969443925775
2024-08-22,-0.00906293010260193
2024-08-23,-0.008360592504919535
2024-08-24,-0.02823860311273035
2024-08-25,0.07653670535713239
2024-08-26,-0.010687704890877552
2024-08-27,-0.0023546447186632655
2024-08-28,-0.011904105142472875
2024-08-29,-0.0037230777662044393
2024-08-30,0.016474514057860996
2024-08-31,0.4305912053467696
2024-09-01,0.21242225705566975
2024-09-02,-0.02111045317009739
2024-09-03,-0.008099617002567113
2024-09-04,0.027957686510984403
2024-09-05,0.014850972134021763
2024-09-06,-0.019110107817304954
2024-09-07,-0.3278480312852494
2024-09-08,0.3760477702699315
2024-09-09,0.020882215883870722
2024-09-10,-0.031036698430667933
2024-09-11,0.019596348626545343
2024-09-12,-0.029886751769170408
2024-09-13,-0.020818444528004375
2024-09-14,0.055709600372511756
2024-09-15,-0.11088149272359388
2024-09-16,0.8400388967260479
2024-09-17,0.4230277531652645
2024-09-18,-0.013033256628987433
2024-09-19,-0.018594847677176823
2024-09-20,-0.029929297313270174
2024-09-21,-0.13205633620739565
2024-09-22,0.4751843819300203
2024-09-23,-0.01834853640508314
2024-09-24,-0.017745971467618027
2024-09-25,-0.02624644491512624
2024-09-26,-0.010509900310704756
2024-09-27,-0.012090829746088681
2024-09-28,-0.06261494457458364
2024-09-29,0.0803865404703073
2024-09-30,0.006446384724950204
2024-10-01,0.0009797972501611324
2024-10-02,0.14192128035571225
2024-10-03,0.39718831827646
2024-10-04,0.2450936461051381
2024-10-05,0.10852093392283972
2024-10-06,-0.002789988566350654
2024-10-07,0.09136854814093268
2024-10-08,0.016707643526936516
2024-10-09,0.011557993967401854
2024-10-10,0.0016977980930940248
2024-10-11,-0.01392773594104522
2024-10-12,0.006999627982534117
2024-10-13,0.17025131006339297
2024-10-14,-0.004414161021908857
2024-10-15,0.0019139018433514043
2024-10-16,-0.0054054846698101955
2024-10-17,-0.0019715322546678764
2024-10-18,-0.0010779569770178977
2024-10-19,0.0782091783499762
